Longitude,Latitude
-94.701478,39.306873
-94.70897805,39.28148372
-94.70897805,39.28148372
-94.70897874,39.28148139
-94.70897943,39.28147905
-94.70898012,39.28147672
-94.7089808,39.28147439
-94.70898149,39.28147206
-94.70898218,39.28146972
-94.70898286,39.28146739
-94.70898355,39.28146506
-94.70898423,39.28146272
-94.70898491,39.28146039
-94.7089856,39.28145806
-94.70898628,39.28145572
-94.70898696,39.28145339
-94.70898764,39.28145106
-94.70898833,39.28144872
-94.70898901,39.28144639
-94.70898969,39.28144406
-94.70899037,39.28144172
-94.70899105,39.28143939
-94.70899172,39.28143706
-94.7089924,39.28143472
-94.70899308,39.28143239
-94.70899376,39.28143005
-94.70899443,39.28142772
-94.70899511,39.28142538
-94.70899579,39.28142305
-94.70899646,39.28142071
-94.70899714,39.28141838
-94.70899781,39.28141604
-94.70899848,39.28141371
-94.70899916,39.28141137
-94.70899983,39.28140904
-94.7090005,39.2814067
-94.70900117,39.28140437
-94.70900184,39.28140203
-94.70900251,39.2813997
-94.70900318,39.28139736
-94.70900385,39.28139503
-94.70900452,39.28139269
-94.70900519,39.28139035
-94.70900586,39.28138802
-94.70900652,39.28138568
-94.70900719,39.28138335
-94.70900786,39.28138101
-94.70900852,39.28137867
-94.70900919,39.28137634
-94.70900985,39.281374
-94.70901051,39.28137166
-94.70901118,39.28136933
-94.70901184,39.28136699
-94.7090125,39.28136465
-94.70901316,39.28136232
-94.70901383,39.28135998
-94.70901449,39.28135764
-94.70901515,39.28135531
-94.70901581,39.28135297
-94.70901647,39.28135063
-94.70901712,39.28134829
-94.70901778,39.28134596
-94.70901844,39.28134362
-94.7090191,39.28134128
-94.70901975,39.28133894
-94.70902041,39.28133661
-94.70902107,39.28133427
-94.70902172,39.28133193
-94.70902237,39.28132959
-94.70902303,39.28132725
-94.70902368,39.28132491
-94.70902434,39.28132258
-94.70902499,39.28132024
-94.70902564,39.2813179
-94.70902629,39.28131556
-94.70902694,39.28131322
-94.70902759,39.28131088
-94.70902824,39.28130854
-94.70902889,39.2813062
-94.70902954,39.28130387
-94.70903019,39.28130153
-94.70903083,39.28129919
-94.70903148,39.28129685
-94.70903213,39.28129451
-94.70903277,39.28129217
-94.70903342,39.28128983
-94.70903406,39.28128749
-94.70903471,39.28128515
-94.70903535,39.28128281
-94.709036,39.28128047
-94.70903664,39.28127813
-94.70903728,39.28127579
-94.70903792,39.28127345
-94.70903856,39.28127111
-94.70903921,39.28126877
-94.70903985,39.28126643
-94.70904049,39.28126409
