X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,49.856,49.913,49.985,50.129,50.36,50.469,44.867
-5.92,-6,49.953,50.009,50.079,50.223,50.453,50.561,44.857
-5.84,-6,50.049,50.104,50.174,50.316,50.545,50.653,44.847
-5.76,-6,50.146,50.2,50.269,50.41,50.638,50.745,44.836
-5.68,-6,50.242,50.296,50.364,50.504,50.73,50.837,44.823
-5.6,-6,50.339,50.392,50.459,50.598,50.823,50.929,44.81
-5.52,-6,50.436,50.488,50.554,50.692,50.916,51.021,44.796
-5.44,-6,50.533,50.584,50.649,50.786,51.008,51.114,44.781
-5.36,-6,50.63,50.68,50.745,50.88,51.101,51.206,44.766
-5.28,-6,50.727,50.776,50.84,50.974,51.194,51.298,44.749
-5.2,-6,50.824,50.872,50.935,51.068,51.286,51.39,44.732
-5.12,-6,50.921,50.968,51.03,51.162,51.379,51.483,44.714
-5.04,-6,51.017,51.064,51.125,51.256,51.471,51.575,44.695
-4.96,-6,51.114,51.16,51.22,51.35,51.564,51.667,44.675
-4.88,-6,51.211,51.256,51.315,51.443,51.656,51.759,44.655
-4.8,-6,51.308,51.351,51.41,51.537,51.748,51.85,44.634
-4.72,-6,51.405,51.447,51.505,51.63,51.84,51.942,44.612
-4.64,-6,51.501,51.543,51.6,51.724,51.932,52.033,44.59
-4.56,-6,51.598,51.638,51.694,51.817,52.024,52.124,44.567
-4.48,-6,51.694,51.733,51.788,51.91,52.116,52.215,44.543
-4.4,-6,51.79,51.828,51.882,52.002,52.207,52.306,44.519
-4.32,-6,51.886,51.923,51.976,52.095,52.298,52.397,44.494
-4.24,-6,51.982,52.018,52.07,52.187,52.388,52.487,44.469
-4.16,-6,52.077,52.112,52.163,52.279,52.479,52.577,44.444
-4.08,-6,52.172,52.206,52.256,52.371,52.569,52.666,44.418
-4,-6,52.267,52.3,52.349,52.462,52.658,52.755,44.393
-3.92,-6,52.362,52.393,52.441,52.553,52.748,52.844,44.369
-3.84,-6,52.456,52.486,52.533,52.643,52.836,52.932,44.344
-3.76,-6,52.549,52.579,52.624,52.733,52.925,53.02,44.319
-3.68,-6,52.643,52.671,52.716,52.823,53.013,53.107,44.294
-3.6,-6,52.736,52.762,52.806,52.912,53.1,53.194,44.269
-3.52,-6,52.828,52.854,52.896,53,53.187,53.281,44.243
-3.44,-6,52.92,52.944,52.986,53.089,53.273,53.366,44.217
