X(nmi),Y(nmi),Dep_SL1(SEL),Dep_SL2(SEL),Dep_SL3(SEL),Dep_SL4(SEL),Dep_SL5(SEL),Dep_SL6(SEL),App(SEL)
-6,-6,43.906,44.118,44.335,44.75,45.178,45.182,40.512
-5.92,-6,44.009,44.222,44.438,44.853,45.281,45.284,40.516
-5.84,-6,44.113,44.325,44.541,44.956,45.383,45.386,40.518
-5.76,-6,44.217,44.429,44.644,45.059,45.485,45.489,40.521
-5.68,-6,44.322,44.533,44.748,45.161,45.587,45.591,40.522
-5.6,-6,44.426,44.636,44.851,45.264,45.69,45.693,40.523
-5.52,-6,44.53,44.74,44.954,45.367,45.792,45.795,40.523
-5.44,-6,44.634,44.844,45.058,45.47,45.894,45.897,40.523
-5.36,-6,44.738,44.947,45.161,45.572,45.996,45.999,40.523
-5.28,-6,44.842,45.051,45.264,45.675,46.098,46.101,40.522
-5.2,-6,44.946,45.154,45.367,45.777,46.2,46.203,40.521
-5.12,-6,45.05,45.258,45.47,45.879,46.301,46.305,40.52
-5.04,-6,45.153,45.361,45.573,45.981,46.403,46.406,40.518
-4.96,-6,45.257,45.464,45.675,46.083,46.504,46.507,40.516
-4.88,-6,45.36,45.567,45.778,46.185,46.605,46.608,40.514
-4.8,-6,45.464,45.67,45.88,46.286,46.706,46.709,40.512
-4.72,-6,45.567,45.772,45.982,46.387,46.806,46.81,40.509
-4.64,-6,45.67,45.875,46.084,46.488,46.907,46.91,40.506
-4.56,-6,45.773,45.977,46.185,46.589,47.006,47.01,40.503
-4.48,-6,45.875,46.078,46.286,46.689,47.106,47.109,40.5
-4.4,-6,45.977,46.18,46.387,46.789,47.205,47.208,40.497
-4.32,-6,46.079,46.281,46.488,46.888,47.303,47.307,40.493
-4.24,-6,46.181,46.382,46.588,46.987,47.402,47.405,40.492
-4.16,-6,46.282,46.482,46.688,47.086,47.499,47.503,40.498
-4.08,-6,46.383,46.582,46.787,47.184,47.596,47.6,40.502
-4,-6,46.483,46.682,46.886,47.282,47.693,47.696,40.504
-3.92,-6,46.583,46.781,46.984,47.379,47.789,47.792,40.505
-3.84,-6,46.683,46.88,47.082,47.475,47.885,47.888,40.513
-3.76,-6,46.782,46.978,47.179,47.571,47.979,47.983,40.54
-3.68,-6,46.881,47.076,47.276,47.666,48.073,48.077,40.565
-3.6,-6,46.979,47.173,47.372,47.761,48.167,48.17,40.591
-3.52,-6,47.077,47.27,47.468,47.855,48.259,48.263,40.617
-3.44,-6,47.174,47.366,47.563,47.948,48.351,48.354,40.642
-3.36,-6,47.271,47.461,47.657,48.04,48.442,48.445,40.668
-3.28,-6,47.367,47.556,47.751,48.132,48.532,48.536,40.693
-3.2,-6,47.463,47.651,47.844,48.223,48.622,48.625,40.718
-3.12,-6,47.558,47.744,47.936,48.313,48.71,48.713,40.757
-3.04,-6,47.653,47.837,48.028,48.403,48.798,48.801,40.799
-2.96,-6,47.747,47.93,48.119,48.491,48.884,48.887,40.843
-2.88,-6,47.84,48.022,48.209,48.579,48.97,48.973,40.886
-2.8,-6,47.933,48.113,48.298,48.665,49.054,49.057,40.931
-2.72,-6,48.026,48.203,48.387,48.751,49.137,49.141,40.976
-2.64,-6,48.118,48.293,48.475,48.836,49.22,49.223,40.983
-2.56,-6,48.209,48.382,48.562,48.92,49.301,49.304,40.953
-2.48,-6,48.3,48.47,48.648,49.003,49.381,49.384,40.916
-2.4,-6,48.39,48.558,48.734,49.085,49.46,49.463,40.878
-2.32,-6,48.48,48.646,48.819,49.166,49.538,49.541,40.838
-2.24,-6,48.569,48.732,48.903,49.246,49.615,49.618,40.798
-2.16,-6,48.658,48.818,48.986,49.325,49.69,49.693,40.756
-2.08,-6,48.746,48.904,49.069,49.403,49.765,49.768,40.714
-2,-6,48.835,48.989,49.151,49.48,49.838,49.841,40.671
-1.92,-6,48.922,49.073,49.233,49.557,49.91,49.913,40.628
-1.84,-6,49.01,49.158,49.313,49.632,49.981,49.984,40.584
-1.76,-6,49.097,49.241,49.394,49.707,50.051,50.054,40.54
-1.68,-6,49.184,49.325,49.474,49.781,50.119,50.122,40.495
-1.6,-6,49.272,49.408,49.553,49.854,50.187,50.19,40.451
-1.52,-6,49.359,49.491,49.632,49.926,50.253,50.256,40.408
-1.44,-6,49.446,49.574,49.71,49.997,50.319,50.321,40.355
-1.36,-6,49.533,49.656,49.789,50.068,50.383,50.385,40.297
-1.28,-6,49.62,49.739,49.867,50.138,50.446,50.449,40.24
-1.2,-6,49.707,49.821,49.945,50.208,50.508,50.511,40.19
-1.12,-6,49.795,49.904,50.022,50.277,50.57,50.572,40.153
-1.04,-6,49.883,49.987,50.1,50.346,50.63,50.633,40.119
-0.96,-6,49.971,50.07,50.177,50.414,50.69,50.693,40.088
-0.88,-6,50.059,50.153,50.255,50.482,50.749,50.752,40.061
-0.8,-6,50.148,50.236,50.333,50.55,50.808,50.81,40.039
-0.72,-6,50.237,50.319,50.411,50.618,50.865,50.867,40.023
-0.64,-6,50.327,50.403,50.488,50.685,50.922,50.925,40.012
-0.56,-6,50.416,50.487,50.567,50.752,50.979,50.981,40.009
-0.48,-6,50.506,50.571,50.645,50.82,51.035,51.037,40.012
-0.4,-6,50.596,50.655,50.723,50.887,51.091,51.093,40.022
-0.32,-6,50.686,50.74,50.801,50.954,51.147,51.149,40.04
-0.24,-6,50.776,50.824,50.88,51.021,51.202,51.204,40.065
-0.16,-6,50.866,50.908,50.958,51.088,51.257,51.259,40.097
-0.08,-6,50.955,50.992,51.036,51.155,51.312,51.314,40.135
0,-6,51.044,51.076,51.114,51.222,51.367,51.368,40.176
0.08,-6,50.937,50.957,50.983,51.065,51.209,51.21,40.23
0.16,-6,50.966,50.976,50.994,51.059,51.192,51.194,40.282
0.24,-6,51.012,51.017,51.026,51.075,51.197,51.198,40.459
0.32,-6,51.064,51.063,51.064,51.099,51.207,51.208,40.343
